tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13,tg_14,tg_15,tg_16,tg_17,tg_18,tg_19,tg_20,tg_21,tg_22,tg_23
1.14890e-03,6.74795e-04,4.51065e-04,3.24550e-04,2.21908e-04,1.45739e-04,1.03637e-04,7.79191e-05,5.52260e-05,3.72255e-05,2.68202e-05,2.02731e-05,1.43370e-05,9.55988e-06,6.73915e-06,4.97011e-06,3.30906e-06,2.09007e-06,1.40310e-06,9.85987e-07,6.19738e-07,3.64851e-07,2.31392e-07,1.55218e-07
1.11292e-03,6.45610e-04,4.30437e-04,3.09828e-04,2.12382e-04,1.40036e-04,9.99225e-05,7.53376e-05,5.35659e-05,3.62260e-05,2.61639e-05,1.98135e-05,1.40391e-05,9.37791e-06,6.61841e-06,4.88467e-06,3.25450e-06,2.05673e-06,1.38118e-06,9.70799e-07,6.10327e-07,3.59381e-07,2.27956e-07,1.52932e-07
1.27655e-03,7.21721e-04,4.70124e-04,3.32205e-04,2.23475e-04,1.44956e-04,1.02415e-04,7.67355e-05,5.42525e-05,3.65231e-05,2.63081e-05,1.98893e-05,1.40717e-05,9.38832e-06,6.62094e-06,4.88418e-06,3.25248e-06,2.05448e-06,1.37919e-06,9.69138e-07,6.09101e-07,3.58561e-07,2.27396e-07,1.52538e-07
1.41805e-03,8.12291e-04,5.24136e-04,3.62340e-04,2.33796e-04,1.42298e-04,9.45187e-05,6.69671e-05,4.41848e-05,2.75578e-05,1.87316e-05,1.35449e-05,9.12592e-06,5.79120e-06,3.93043e-06,2.81308e-06,1.80675e-06,1.10170e-06,7.20654e-07,4.96719e-07,3.05905e-07,1.77129e-07,1.11352e-07,7.44232e-08
1.32238e-03,7.59137e-04,4.98668e-04,3.53969e-04,2.38728e-04,1.55013e-04,1.09679e-04,8.24131e-05,5.86135e-05,3.97818e-05,2.87779e-05,2.17404e-05,1.52498e-05,9.96407e-06,6.85129e-06,4.92647e-06,3.16288e-06,1.91598e-06,1.24150e-06,8.46674e-07,5.12880e-07,2.90617e-07,1.79006e-07,1.17413e-07
1.32238e-03,7.59136e-04,4.98662e-04,3.53946e-04,2.38635e-04,1.54708e-04,1.09077e-04,8.15194e-05,5.74267e-05,3.84846e-05,2.76133e-05,2.08083e-05,1.46671e-05,9.75053e-06,6.86103e-06,5.05493e-06,3.36359e-06,2.12494e-06,1.42758e-06,1.00420e-06,6.32263e-07,3.73099e-07,2.37157e-07,1.59416e-07
1.32238e-03,7.59136e-04,4.98662e-04,3.53946e-04,2.38635e-04,1.54708e-04,1.09077e-04,8.15204e-05,5.74297e-05,3.84922e-05,2.76258e-05,2.08244e-05,1.46855e-05,9.76740e-06,6.87404e-06,5.06390e-06,3.36764e-06,2.12508e-06,1.42579e-06,1.00158e-06,6.29369e-07,3.70495e-07,2.34997e-07,1.57669e-07
1.32238e-03,7.59136e-04,4.98662e-04,3.53947e-04,2.38635e-04,1.54708e-04,1.09077e-04,8.15206e-05,5.74299e-05,3.84924e-05,2.76260e-05,2.08249e-05,1.46865e-05,9.76932e-06,6.87675e-06,5.06712e-06,3.37115e-06,2.12835e-06,1.42853e-06,1.00376e-06,6.30804e-07,3.71221e-07,2.35280e-07,1.57683e-07
1.32238e-03,7.59136e-04,4.98662e-04,3.53947e-04,2.38635e-04,1.54708e-04,1.09077e-04,8.15204e-05,5.74298e-05,3.84922e-05,2.76259e-05,2.08247e-05,1.46860e-05,9.76831e-06,6.87519e-06,5.06512e-06,3.36875e-06,2.12589e-06,1.42631e-06,1.00187e-06,6.29432e-07,3.70401e-07,2.34841e-07,1.57494e-07
7.62489e-04,3.99815e-04,2.43147e-04,1.60449e-04,9.84994e-05,5.70545e-05,3.66283e-05,2.53686e-05,1.64140e-05,1.01277e-05,6.89105e-06,5.02424e-06,3.45066e-06,2.26339e-06,1.59125e-06,1.17823e-06,7.93888e-07,5.11780e-07,3.51414e-07,2.52781e-07,1.64567e-07,1.01422e-07,6.72052e-08,4.69880e-08
7.17234e-04,3.80270e-04,2.33022e-04,1.54661e-04,9.55130e-05,5.56514e-05,3.58870e-05,2.49445e-05,1.62088e-05,1.00486e-05,6.86205e-06,5.01654e-06,3.45433e-06,2.27020e-06,1.59740e-06,1.18310e-06,7.97128e-07,5.13680e-07,3.52570e-07,2.53511e-07,1.64958e-07,1.01609e-07,6.73017e-08,4.70407e-08
7.58647e-04,3.96702e-04,2.40810e-04,1.58701e-04,9.73106e-05,5.63054e-05,3.61173e-05,2.49957e-05,1.61560e-05,9.95570e-06,6.76713e-06,4.93055e-06,3.38480e-06,2.22044e-06,1.56197e-06,1.15742e-06,7.80817e-07,5.04089e-07,3.46563e-07,2.49552e-07,1.62671e-07,1.00385e-07,6.65840e-08,4.65903e-08
7.36270e-04,3.73113e-04,2.20722e-04,1.42475e-04,8.54916e-05,4.84703e-05,3.06432e-05,2.09623e-05,1.33542e-05,8.08636e-06,5.41844e-06,3.90652e-06,2.65824e-06,1.73936e-06,1.22885e-06,9.17499e-07,6.27378e-07,4.12088e-07,2.87649e-07,2.09838e-07,1.38993e-07,8.72105e-08,5.85950e-08,4.14205e-08
7.60002e-04,3.98361e-04,2.42343e-04,1.60027e-04,9.83881e-05,5.71730e-05,3.68636e-05,2.56593e-05,1.67282e-05,1.04251e-05,7.15205e-06,5.24632e-06,3.62262e-06,2.38285e-06,1.67486e-06,1.23811e-06,8.31408e-07,5.33544e-07,3.64891e-07,2.61578e-07,1.69583e-07,1.04069e-07,6.87355e-08,4.79374e-08
7.62629e-04,4.00262e-04,2.43967e-04,1.61593e-04,9.98957e-05,5.84335e-05,3.77612e-05,2.61987e-05,1.68546e-05,1.01943e-05,6.75016e-06,4.78361e-06,3.16782e-06,2.00471e-06,1.38133e-06,1.01402e-06,6.82784e-07,4.44160e-07,3.08758e-07,2.24862e-07,1.48831e-07,9.33785e-08,6.27444e-08,4.43518e-08
7.62489e-04,3.99815e-04,2.43147e-04,1.60450e-04,9.85068e-05,5.70857e-05,3.67013e-05,2.54892e-05,1.65903e-05,1.03344e-05,7.08214e-06,5.17857e-06,3.54623e-06,2.29623e-06,1.58695e-06,1.15498e-06,7.60169e-07,4.78193e-07,3.22389e-07,2.28763e-07,1.46816e-07,8.94245e-08,5.88577e-08,4.10022e-08
7.62489e-04,3.99815e-04,2.43147e-04,1.60449e-04,9.84995e-05,5.70546e-05,3.66285e-05,2.53689e-05,1.64152e-05,1.01313e-05,6.89814e-06,5.03474e-06,3.46460e-06,2.27858e-06,1.60484e-06,1.18910e-06,8.00537e-07,5.14292e-07,3.51447e-07,2.51462e-07,1.62406e-07,9.91222e-08,6.51368e-08,4.52279e-08
1.25086e-03,6.15892e-04,3.57695e-04,2.27453e-04,1.34190e-04,7.46612e-05,4.65085e-05,3.14607e-05,1.98098e-05,1.18694e-05,7.89590e-06,5.65794e-06,3.81538e-06,2.46131e-06,1.71225e-06,1.25916e-06,8.42685e-07,5.40212e-07,3.69541e-07,2.65078e-07,1.72026e-07,1.05688e-07,6.98644e-08,4.87539e-08
8.52325e-04,4.44847e-04,2.69007e-04,1.76551e-04,1.07635e-04,6.18409e-05,3.94289e-05,2.71468e-05,1.74363e-05,1.06677e-05,7.20907e-06,5.22790e-06,3.56982e-06,2.32912e-06,1.63191e-06,1.20565e-06,8.10572e-07,5.21581e-07,3.57700e-07,2.57065e-07,1.67179e-07,1.02924e-07,6.81450e-08,4.76140e-08
7.72359e-04,4.06234e-04,2.47432e-04,1.63411e-04,1.00356e-04,5.81167e-05,3.72868e-05,2.58036e-05,1.66743e-05,1.02704e-05,6.97722e-06,5.08043e-06,3.48415e-06,2.28218e-06,1.60301e-06,1.18623e-06,7.98799e-07,5.14690e-07,3.53292e-07,2.54067e-07,1.65356e-07,1.01879e-07,6.74919e-08,4.71796e-08
7.71739e-04,4.14011e-04,2.57207e-04,1.72905e-04,1.08360e-04,6.39876e-05,4.15435e-05,2.89347e-05,1.87584e-05,1.15302e-05,7.78965e-06,5.63505e-06,3.83020e-06,2.48443e-06,1.73291e-06,1.27610e-06,8.54988e-07,5.48524e-07,3.75389e-07,2.69340e-07,1.74823e-07,1.07407e-07,7.09911e-08,4.95293e-08
7.70349e-04,4.06184e-04,2.47358e-04,1.62761e-04,9.89974e-05,5.63337e-05,3.54955e-05,2.41712e-05,1.53343e-05,9.28634e-06,6.24986e-06,4.52998e-06,3.09940e-06,2.02996e-06,1.42701e-06,1.05690e-06,7.12531e-07,4.59720e-07,3.15980e-07,2.27549e-07,1.48417e-07,9.17136e-08,6.09361e-08,4.27170e-08
7.62649e-04,4.00326e-04,2.44091e-04,1.61784e-04,1.00180e-04,5.88292e-05,3.82340e-05,2.67107e-05,1.73679e-05,1.06412e-05,7.09844e-06,5.03300e-06,3.29764e-06,2.02350e-06,1.33864e-06,9.41679e-07,5.96522e-07,3.62966e-07,2.39618e-07,1.67828e-07,1.06590e-07,6.46419e-08,4.26022e-08,2.98022e-08
7.62489e-04,3.99815e-04,2.43147e-04,1.60449e-04,9.84994e-05,5.70545e-05,3.66285e-05,2.53689e-05,1.64149e-05,1.01295e-05,6.89340e-06,5.02686e-06,3.45316e-06,2.26526e-06,1.59244e-06,1.17886e-06,7.93970e-07,5.11514e-07,3.51024e-07,2.52368e-07,1.64190e-07,1.01122e-07,6.69728e-08,4.68085e-08
7.62489e-04,3.99815e-04,2.43146e-04,1.60448e-04,9.84988e-05,5.70539e-05,3.66277e-05,2.53678e-05,1.64124e-05,1.01234e-05,6.88258e-06,5.01110e-06,3.43158e-06,2.23946e-06,1.56627e-06,1.15461e-06,7.74358e-07,4.98096e-07,3.42539e-07,2.47460e-07,1.62716e-07,1.02000e-07,6.88727e-08,4.90891e-08
1.36524e-03,6.66378e-04,3.82864e-04,2.41320e-04,1.41209e-04,7.81393e-05,4.85081e-05,3.26549e-05,2.03120e-05,1.18369e-05,7.58688e-06,5.21167e-06,3.29723e-06,1.95320e-06,1.25819e-06,8.66474e-07,5.34436e-07,3.16242e-07,2.04375e-07,1.40958e-07,8.83030e-08,5.32781e-08,3.52902e-08,2.49684e-08
1.18619e-03,5.85813e-04,3.40616e-04,2.17189e-04,1.28921e-04,7.24429e-05,4.54665e-05,3.08427e-05,1.93309e-05,1.13433e-05,7.30494e-06,5.03531e-06,3.19709e-06,1.90009e-06,1.22657e-06,8.45915e-07,5.22597e-07,3.09778e-07,2.00530e-07,1.38534e-07,8.69920e-08,5.26397e-08,3.49538e-08,2.47807e-08
1.21081e-03,6.19713e-04,3.71836e-04,2.42980e-04,1.47516e-04,8.40835e-05,5.29386e-05,3.58353e-05,2.23235e-05,1.29796e-05,8.29066e-06,5.67426e-06,3.57021e-06,2.09838e-06,1.34157e-06,9.17920e-07,5.61916e-07,3.30560e-07,2.13123e-07,1.46992e-07,9.23071e-08,5.59699e-08,3.72580e-08,2.64719e-08
1.18854e-03,5.86045e-04,3.39953e-04,2.16294e-04,1.28143e-04,7.19969e-05,4.52748e-05,3.08021e-05,1.93908e-05,1.14374e-05,7.39272e-06,5.10873e-06,3.25173e-06,1.93716e-06,1.25280e-06,8.65215e-07,5.35257e-07,3.17441e-07,2.05350e-07,1.41649e-07,8.86709e-08,5.34078e-08,3.53087e-08,2.49374e-08
1.18927e-03,5.86963e-04,3.40764e-04,2.16851e-04,1.28318e-04,7.18196e-05,4.49580e-05,3.04728e-05,1.91296e-05,1.12875e-05,7.31590e-06,5.07025e-06,3.23512e-06,1.92685e-06,1.24306e-06,8.56116e-07,5.28267e-07,3.13577e-07,2.03854e-07,1.41680e-07,8.98857e-08,5.51139e-08,3.70052e-08,2.64628e-08
1.18928e-03,5.87010e-04,3.40873e-04,2.17033e-04,1.28581e-04,7.21128e-05,4.52060e-05,3.06431e-05,1.91892e-05,1.12454e-05,7.23244e-06,4.98115e-06,3.16339e-06,1.88607e-06,1.22418e-06,8.49497e-07,5.29440e-07,3.16473e-07,2.05788e-07,1.42352e-07,8.92052e-08,5.36241e-08,3.53234e-08,2.48477e-08
1.18928e-03,5.87009e-04,3.40873e-04,2.17033e-04,1.28581e-04,7.21138e-05,4.52096e-05,3.06502e-05,1.92003e-05,1.12562e-05,7.23603e-06,4.97494e-06,3.14451e-06,1.85790e-06,1.19505e-06,8.23725e-07,5.11204e-07,3.06970e-07,2.02135e-07,1.42229e-07,9.16912e-08,5.71425e-08,3.88050e-08,2.79636e-08
7.95408e-04,4.10903e-04,2.47334e-04,1.62405e-04,9.96014e-05,5.78519e-05,3.71764e-05,2.56558e-05,1.63747e-05,9.78300e-06,6.38370e-06,4.44501e-06,2.85385e-06,1.71510e-06,1.11621e-06,7.74530e-07,4.81925e-07,2.87713e-07,1.87309e-07,1.30016e-07,8.21280e-08,5.00111e-08,3.33741e-08,2.37546e-08
1.06981e-03,5.27087e-04,3.06821e-04,1.96121e-04,1.16947e-04,6.61418e-05,4.17530e-05,2.84634e-05,1.79432e-05,1.05960e-05,6.85790e-06,4.74624e-06,3.02757e-06,1.80814e-06,1.17156e-06,8.10302e-07,5.02297e-07,2.98753e-07,1.93907e-07,1.34250e-07,8.45262e-08,5.12900e-08,3.41316e-08,2.42396e-08
1.17589e-03,5.75461e-04,3.31867e-04,2.10119e-04,1.23768e-04,6.90642e-05,4.31727e-05,2.92252e-05,1.82947e-05,1.07362e-05,6.92095e-06,4.77712e-06,3.03955e-06,1.81144e-06,1.17218e-06,8.10064e-07,5.01753e-07,2.98254e-07,1.93522e-07,1.33962e-07,8.43390e-08,5.11792e-08,3.40620e-08,2.41934e-08
1.19677e-03,5.91453e-04,3.42870e-04,2.17389e-04,1.27678e-04,7.06145e-05,4.36786e-05,2.92732e-05,1.81036e-05,1.04912e-05,6.70481e-06,4.60093e-06,2.91169e-06,1.72798e-06,1.11571e-06,7.70213e-07,4.76849e-07,2.83626e-07,1.84290e-07,1.27806e-07,8.07103e-08,4.91774e-08,3.28506e-08,2.34067e-08
1.18795e-03,5.84884e-04,3.38387e-04,2.14549e-04,1.26450e-04,7.06637e-05,4.43613e-05,3.02453e-05,1.91989e-05,1.15273e-05,7.60689e-06,5.36706e-06,3.51196e-06,2.16073e-06,1.43369e-06,1.00983e-06,6.38483e-07,3.85638e-07,2.52102e-07,1.74820e-07,1.09634e-07,6.57733e-08,4.31662e-08,3.02291e-08
1.18928e-03,5.87008e-04,3.40867e-04,2.17014e-04,1.28528e-04,7.19907e-05,4.50137e-05,3.03993e-05,1.89120e-05,1.09832e-05,7.02031e-06,4.82606e-06,3.08003e-06,1.86944e-06,1.24383e-06,8.86249e-07,5.73910e-07,3.57973e-07,2.40714e-07,1.70869e-07,1.10097e-07,6.77328e-08,4.51981e-08,3.19990e-08
1.18928e-03,5.87010e-04,3.40873e-04,2.17033e-04,1.28581e-04,7.21140e-05,4.52099e-05,3.06513e-05,1.92043e-05,1.12673e-05,7.25550e-06,5.00105e-06,3.17552e-06,1.88797e-06,1.21957e-06,8.41801e-07,5.20786e-07,3.09251e-07,2.00495e-07,1.38683e-07,8.72084e-08,5.28348e-08,3.51082e-08,2.48997e-08
1.18928e-03,5.87010e-04,3.40874e-04,2.17033e-04,1.28581e-04,7.21145e-05,4.52107e-05,3.06526e-05,1.92067e-05,1.12715e-05,7.26136e-06,5.00843e-06,3.18469e-06,1.89873e-06,1.23087e-06,8.52821e-07,5.30523e-07,3.16778e-07,2.05952e-07,1.42453e-07,8.91589e-08,5.33418e-08,3.48520e-08,2.42551e-08
1.18928e-03,5.87010e-04,3.40873e-04,2.17033e-04,1.28581e-04,7.21141e-05,4.52103e-05,3.06523e-05,1.92062e-05,1.12705e-05,7.25933e-06,5.00494e-06,3.17887e-06,1.89019e-06,1.22078e-06,8.42289e-07,5.20632e-07,3.08750e-07,1.99908e-07,1.38112e-07,8.67186e-08,5.24601e-08,3.48243e-08,2.46823e-08
1.73719e-03,8.67950e-04,5.07706e-04,3.24171e-04,1.91645e-04,1.06460e-04,6.59281e-05,4.41548e-05,2.72283e-05,1.56710e-05,9.92056e-06,6.73270e-06,4.18956e-06,2.43316e-06,1.54380e-06,1.05230e-06,6.43617e-07,3.79802e-07,2.45839e-07,1.70013e-07,1.06764e-07,6.42711e-08,4.22200e-08,2.94929e-08
4.46650e-03,2.32146e-03,1.36301e-03,8.61529e-04,4.95494e-04,2.62940e-04,1.55633e-04,1.00032e-04,5.86262e-05,3.18534e-05,1.92642e-05,1.26046e-05,7.52216e-06,4.17836e-06,2.55921e-06,1.69501e-06,9.99591e-07,5.67071e-07,3.55182e-07,2.38906e-07,1.44969e-07,8.42290e-08,5.38561e-08,3.68465e-08
1.73232e-03,8.66837e-04,5.07711e-04,3.24507e-04,1.92036e-04,1.06757e-04,6.61324e-05,4.42936e-05,2.73099e-05,1.57123e-05,9.94261e-06,6.74508e-06,4.19527e-06,2.43528e-06,1.54464e-06,1.05267e-06,6.43768e-07,3.79902e-07,2.45934e-07,1.70105e-07,1.06845e-07,6.43339e-08,4.22674e-08,2.95286e-08
1.76728e-03,8.90629e-04,5.24051e-04,3.35952e-04,1.99214e-04,1.10783e-04,6.85485e-05,4.58312e-05,2.81789e-05,1.61509e-05,1.01858e-05,6.89034e-06,4.27132e-06,2.47104e-06,1.56371e-06,1.06409e-06,6.49938e-07,3.83316e-07,2.48139e-07,1.71665e-07,1.07867e-07,6.49739e-08,4.26954e-08,2.98281e-08
1.74484e-03,8.72354e-04,5.09581e-04,3.24396e-04,1.90643e-04,1.04914e-04,6.43805e-05,4.27697e-05,2.61162e-05,1.48704e-05,9.33809e-06,6.30020e-06,3.89886e-06,2.25684e-06,1.43222e-06,9.78668e-07,6.02253e-07,3.58804e-07,2.34430e-07,1.63472e-07,1.03692e-07,6.30206e-08,4.16639e-08,2.92283e-08
1.73720e-03,8.67954e-04,5.07716e-04,3.24188e-04,1.91669e-04,1.06486e-04,6.59490e-05,4.41656e-05,2.72233e-05,1.56499e-05,9.89224e-06,6.70360e-06,4.16488e-06,2.41718e-06,1.53516e-06,1.04870e-06,6.44402e-07,3.82880e-07,2.49438e-07,1.73454e-07,1.09613e-07,6.63415e-08,4.37107e-08,3.05791e-08
1.73719e-03,8.67950e-04,5.07706e-04,3.24171e-04,1.91645e-04,1.06459e-04,6.59274e-05,4.41532e-05,2.72249e-05,1.56654e-05,9.91364e-06,6.72559e-06,4.18336e-06,2.42903e-06,1.54156e-06,1.05144e-06,6.44018e-07,3.80893e-07,2.47091e-07,1.71214e-07,1.07769e-07,6.50111e-08,4.27588e-08,2.98892e-08
1.73719e-03,8.67950e-04,5.07706e-04,3.24171e-04,1.91645e-04,1.06460e-04,6.59282e-05,4.41548e-05,2.72283e-05,1.56711e-05,9.92076e-06,6.73311e-06,4.19037e-06,2.43457e-06,1.54563e-06,1.05432e-06,6.45554e-07,3.81307e-07,2.46850e-07,1.70604e-07,1.06917e-07,6.41186e-08,4.19454e-08,2.91849e-08
9.17877e-04,4.96119e-04,3.07017e-04,2.05039e-04,1.27166e-04,7.40851e-05,4.74752e-05,3.26120e-05,2.06671e-05,1.22235e-05,7.89341e-06,5.43879e-06,3.44171e-06,2.03406e-06,1.30824e-06,9.01506e-07,5.58863e-07,3.34426e-07,2.18890e-07,1.52747e-07,9.69545e-08,5.89911e-08,3.90594e-08,2.74503e-08
1.88387e-03,9.37318e-04,5.45771e-04,3.46971e-04,2.04025e-04,1.12660e-04,6.94443e-05,4.63412e-05,2.84614e-05,1.63128e-05,1.02950e-05,6.97017e-06,4.32579e-06,2.50529e-06,1.58611e-06,1.07926e-06,6.58676e-07,3.87813e-07,2.50572e-07,1.73031e-07,1.08469e-07,6.51825e-08,4.27625e-08,2.98420e-08
1.41102e-03,6.84192e-04,3.94979e-04,2.50741e-04,1.48221e-04,8.28546e-05,5.17488e-05,3.49625e-05,2.18089e-05,1.27260e-05,8.14888e-06,5.58323e-06,3.51397e-06,2.06686e-06,1.32522e-06,9.11288e-07,5.63709e-07,3.36726e-07,2.20144e-07,1.53505e-07,9.73605e-08,5.92000e-08,3.91814e-08,2.75280e-08
1.70168e-03,8.75521e-04,5.32793e-04,3.55594e-04,2.24175e-04,1.35477e-04,9.03467e-05,6.43867e-05,4.26402e-05,2.63877e-05,1.75725e-05,1.23558e-05,7.95270e-06,4.74116e-06,3.04423e-06,2.08114e-06,1.26598e-06,7.34575e-07,4.65214e-07,3.14274e-07,1.90661e-07,1.10085e-07,6.97687e-08,4.72867e-08
1.73797e-03,8.69271e-04,5.09307e-04,3.25803e-04,1.93057e-04,1.07406e-04,6.64566e-05,4.43775e-05,2.71809e-05,1.54558e-05,9.65808e-06,6.47318e-06,3.96360e-06,2.26041e-06,1.41440e-06,9.54440e-07,5.77877e-07,3.38627e-07,2.18591e-07,1.51134e-07,9.50942e-08,5.74906e-08,3.79412e-08,2.66205e-08
1.73720e-03,8.67951e-04,5.07711e-04,3.24186e-04,1.91688e-04,1.06557e-04,6.60781e-05,4.43381e-05,2.74245e-05,1.58398e-05,1.00434e-05,6.81196e-06,4.22119e-06,2.42692e-06,1.52039e-06,1.02265e-06,6.13380e-07,3.53936e-07,2.24967e-07,1.53384e-07,9.48540e-08,5.63804e-08,3.67752e-08,2.55968e-08
1.73719e-03,8.67950e-04,5.07706e-04,3.24172e-04,1.91645e-04,1.06460e-04,6.59286e-05,4.41559e-05,2.72313e-05,1.56779e-05,9.93150e-06,6.74685e-06,4.20624e-06,2.44991e-06,1.55836e-06,1.06396e-06,6.50988e-07,3.82926e-07,2.46286e-07,1.68899e-07,1.04565e-07,6.17555e-08,3.98723e-08,2.74453e-08
1.73719e-03,8.67950e-04,5.07706e-04,3.24171e-04,1.91645e-04,1.06460e-04,6.59282e-05,4.41548e-05,2.72283e-05,1.56711e-05,9.92061e-06,6.73275e-06,4.18962e-06,2.43325e-06,1.54396e-06,1.05256e-06,6.44028e-07,3.80376e-07,2.46497e-07,1.70684e-07,1.07375e-07,6.47458e-08,4.25607e-08,2.97244e-08
1.10721e-03,6.52582e-04,4.22544e-04,2.88717e-04,1.80541e-04,1.03839e-04,6.48523e-05,4.32028e-05,2.61591e-05,1.45689e-05,8.92290e-06,5.87889e-06,3.53152e-06,1.97885e-06,1.22521e-06,8.21833e-07,4.95187e-07,2.89135e-07,1.86030e-07,1.28129e-07,8.00707e-08,4.79292e-08,3.13260e-08,2.17864e-08
1.02397e-03,5.65214e-04,3.60129e-04,2.47136e-04,1.57854e-04,9.40793e-05,6.07227e-05,4.15965e-05,2.60034e-05,1.49614e-05,9.37318e-06,6.27198e-06,3.82061e-06,2.16076e-06,1.34134e-06,8.98790e-07,5.39037e-07,3.12295e-07,1.99413e-07,1.36432e-07,8.45657e-08,5.02082e-08,3.26201e-08,2.25857e-08
9.56381e-04,5.06346e-04,3.14295e-04,2.12625e-04,1.34897e-04,8.06451e-05,5.24702e-05,3.62628e-05,2.29350e-05,1.33748e-05,8.46923e-06,5.71552e-06,3.51518e-06,2.00765e-06,1.25538e-06,8.45748e-07,5.10311e-07,2.97304e-07,1.90599e-07,1.30794e-07,8.13469e-08,4.84580e-08,3.15619e-08,2.18961e-08
9.71656e-04,5.28339e-04,3.35303e-04,2.31950e-04,1.52397e-04,9.62769e-05,6.63648e-05,4.84600e-05,3.28875e-05,2.07779e-05,1.39943e-05,9.89631e-06,6.38707e-06,3.80175e-06,2.43041e-06,1.65260e-06,9.96711e-07,5.72170e-07,3.58862e-07,2.40341e-07,1.44173e-07,8.22075e-08,5.15691e-08,3.46601e-08
1.01354e-03,5.63364e-04,3.60232e-04,2.47510e-04,1.58122e-04,9.42740e-05,6.09494e-05,4.18628e-05,2.62879e-05,1.52146e-05,9.57473e-06,6.42523e-06,3.92039e-06,2.21448e-06,1.36954e-06,9.13123e-07,5.43092e-07,3.11393e-07,1.97087e-07,1.33886e-07,8.23332e-08,4.85487e-08,3.14116e-08,2.16963e-08
1.01421e-03,5.64465e-04,3.61501e-04,2.48717e-04,1.59033e-04,9.47166e-05,6.10448e-05,4.17502e-05,2.60402e-05,1.49363e-05,9.32905e-06,6.22398e-06,3.77585e-06,2.12431e-06,1.31263e-06,8.76159e-07,5.23032e-07,3.01739e-07,1.92150e-07,1.31249e-07,8.12558e-08,4.82295e-08,3.13485e-08,2.17221e-08
1.01421e-03,5.64455e-04,3.61475e-04,2.48669e-04,1.58955e-04,9.46167e-05,6.09452e-05,4.16634e-05,2.59785e-05,1.49057e-05,9.31943e-06,6.22706e-06,3.78810e-06,2.14025e-06,1.32811e-06,8.89896e-07,5.33848e-07,3.09462e-07,1.97719e-07,1.35346e-07,8.39480e-08,4.98757e-08,3.24209e-08,2.24568e-08
4.41798e-03,2.29287e-03,1.35232e-03,8.62465e-04,5.04506e-04,2.74612e-04,1.66282e-04,1.08803e-04,6.48739e-05,3.56354e-05,2.15659e-05,1.40320e-05,8.25997e-06,4.48371e-06,2.68266e-06,1.73921e-06,9.97262e-07,5.49181e-07,3.35931e-07,2.21665e-07,1.31422e-07,7.45292e-08,4.67467e-08,3.14883e-08
9.76841e-04,5.44355e-04,3.49267e-04,2.40636e-04,1.54055e-04,9.18152e-05,5.91839e-05,4.04789e-05,2.52528e-05,1.44979e-05,9.06963e-06,6.06367e-06,3.69193e-06,2.08854e-06,1.29766e-06,8.70558e-07,5.23148e-07,3.03863e-07,1.94469e-07,1.33309e-07,8.28262e-08,4.92943e-08,3.20845e-08,2.22458e-08
1.08549e-03,6.12754e-04,3.95531e-04,2.73574e-04,1.75771e-04,1.05123e-04,6.79366e-05,4.65516e-05,2.90920e-05,1.67183e-05,1.04559e-05,6.98233e-06,4.23959e-06,2.38636e-06,1.47431e-06,9.83432e-07,5.86097e-07,3.37147e-07,2.14001e-07,1.45689e-07,8.97630e-08,5.29700e-08,3.42555e-08,2.36327e-08
1.01214e-03,5.30658e-04,3.19835e-04,2.08320e-04,1.24942e-04,6.96526e-05,4.28295e-05,2.83303e-05,1.71074e-05,9.56535e-06,5.90756e-06,3.93284e-06,2.40132e-06,1.37632e-06,8.70491e-07,5.95047e-07,3.67523e-07,2.20314e-07,1.44755e-07,1.01401e-07,6.46516e-08,3.94872e-08,2.62057e-08,1.84448e-08
1.00584e-03,5.58055e-04,3.57479e-04,2.46690e-04,1.58858e-04,9.57355e-05,6.24257e-05,4.31468e-05,2.72639e-05,1.58705e-05,1.00300e-05,6.75534e-06,4.14227e-06,2.35554e-06,1.46629e-06,9.83463e-07,5.89543e-07,3.40745e-07,2.16895e-07,1.47902e-07,9.12420e-08,5.38731e-08,3.48388e-08,2.40285e-08
1.01299e-03,5.62381e-04,3.58958e-04,2.46106e-04,1.56748e-04,9.31514e-05,6.01370e-05,4.13278e-05,2.60538e-05,1.52321e-05,9.71605e-06,6.61964e-06,4.13171e-06,2.40556e-06,1.52893e-06,1.04328e-06,6.38259e-07,3.75791e-07,2.42096e-07,1.66345e-07,1.03268e-07,6.11606e-08,3.95508e-08,2.72366e-08
1.01420e-03,5.64449e-04,3.61457e-04,2.48630e-04,1.58882e-04,9.45010e-05,6.08051e-05,4.15170e-05,2.58434e-05,1.48033e-05,9.25134e-06,6.18712e-06,3.77676e-06,2.15061e-06,1.34783e-06,9.12616e-07,5.55950e-07,3.27915e-07,2.12400e-07,1.46913e-07,9.21176e-08,5.52017e-08,3.60455e-08,2.50193e-08
1.01421e-03,5.64455e-04,3.61475e-04,2.48669e-04,1.58955e-04,9.46160e-05,6.09432e-05,4.16595e-05,2.59716e-05,1.48949e-05,9.30645e-06,6.21329e-06,3.77493e-06,2.12948e-06,1.32007e-06,8.84236e-07,5.30907e-07,3.08705e-07,1.98135e-07,1.36360e-07,8.53093e-08,5.12648e-08,3.36780e-08,2.35504e-08
