tg_00,tg_01,tg_02,tg_03,tg_04,tg_05,tg_06,tg_07,tg_08,tg_09,tg_10,tg_11,tg_12,tg_13
1.05580e-04,7.22058e-05,4.59726e-05,2.77319e-05,1.82598e-05,1.28217e-05,8.34421e-06,5.11703e-06,3.39982e-06,2.40671e-06,1.54298e-06,9.54067e-07,6.39316e-07,4.53612e-07
1.05427e-04,7.17384e-05,4.53608e-05,2.71400e-05,1.77576e-05,1.24156e-05,8.05658e-06,4.94438e-06,3.29872e-06,2.34807e-06,1.51843e-06,9.47861e-07,6.39247e-07,4.55465e-07
1.05362e-04,7.16768e-05,4.53097e-05,2.71026e-05,1.77299e-05,1.23946e-05,8.04213e-06,4.93526e-06,3.29267e-06,2.34386e-06,1.51585e-06,9.46383e-07,6.38336e-07,4.54872e-07
1.06812e-04,7.25156e-05,4.56718e-05,2.71601e-05,1.76610e-05,1.22755e-05,7.90598e-06,4.81211e-06,3.19189e-06,2.26363e-06,1.45997e-06,9.11399e-07,6.15978e-07,4.40279e-07
9.80252e-05,6.53459e-05,4.04968e-05,2.39300e-05,1.56245e-05,1.09741e-05,7.21416e-06,4.52346e-06,3.07641e-06,2.22446e-06,1.46414e-06,9.28022e-07,6.31966e-07,4.53227e-07
1.05457e-04,7.17411e-05,4.53484e-05,2.71230e-05,1.77410e-05,1.24007e-05,8.04446e-06,4.93540e-06,3.29199e-06,2.34291e-06,1.51486e-06,9.45536e-07,6.37652e-07,4.54326e-07
1.05348e-04,7.16480e-05,4.52782e-05,2.70761e-05,1.77084e-05,1.23772e-05,8.02919e-06,4.92630e-06,3.28617e-06,2.33895e-06,1.51246e-06,9.44136e-07,6.36746e-07,4.53695e-07
9.98925e-05,6.75121e-05,4.24835e-05,2.54013e-05,1.66429e-05,1.16653e-05,7.60591e-06,4.70007e-06,3.15445e-06,2.25666e-06,1.46837e-06,9.22073e-07,6.24430e-07,4.46242e-07
1.03816e-04,7.07541e-05,4.48156e-05,2.68549e-05,1.75885e-05,1.23051e-05,7.98932e-06,4.90699e-06,3.27739e-06,2.33505e-06,1.51109e-06,9.43421e-07,6.36157e-07,4.53293e-07
1.03536e-04,7.04740e-05,4.45712e-05,2.66721e-05,1.74570e-05,1.22104e-05,7.92821e-06,4.86822e-06,3.24850e-06,2.31270e-06,1.49633e-06,9.34957e-07,6.31136e-07,4.49954e-07
2.29021e-05,1.36963e-05,7.38788e-06,3.71821e-06,2.07982e-06,1.27012e-06,7.15699e-07,3.95853e-07,2.54765e-07,1.82121e-07,1.22001e-07,7.98729e-08,5.52412e-08,3.99484e-08
1.05345e-04,7.16749e-05,4.53149e-05,2.71093e-05,1.77362e-05,1.24001e-05,8.04649e-06,4.93828e-06,3.29475e-06,2.34535e-06,1.51683e-06,9.47013e-07,6.38777e-07,4.55190e-07
1.05585e-04,7.19130e-05,4.55128e-05,2.72532e-05,1.78450e-05,1.24852e-05,8.10815e-06,4.97955e-06,3.32347e-06,2.36637e-06,1.53103e-06,9.56439e-07,6.45507e-07,4.60174e-07
1.05404e-04,7.17309e-05,4.53649e-05,2.71499e-05,1.77678e-05,1.24244e-05,8.06297e-06,4.94797e-06,3.30051e-06,2.34880e-06,1.51834e-06,9.47435e-07,6.38807e-07,4.55099e-07
1.01907e-04,6.95301e-05,4.40801e-05,2.64335e-05,1.73293e-05,1.21370e-05,7.89135e-06,4.85197e-06,3.24089e-06,2.30903e-06,1.49524e-06,9.35049e-07,6.31615e-07,4.50532e-07
8.71691e-05,5.99505e-05,3.83666e-05,2.32352e-05,1.53528e-05,1.08220e-05,7.08958e-06,4.39818e-06,2.96222e-06,2.12509e-06,1.38679e-06,8.73077e-07,5.92514e-07,4.24322e-07
1.05013e-04,7.14543e-05,4.51796e-05,2.70311e-05,1.76864e-05,1.23660e-05,8.02495e-06,4.92564e-06,3.28677e-06,2.33997e-06,1.51355e-06,9.45065e-07,6.37501e-07,4.54309e-07
2.41970e-05,1.57976e-05,9.52526e-06,5.46239e-06,3.49014e-06,2.41329e-06,1.55470e-06,9.30381e-07,5.88691e-07,3.98481e-07,2.47628e-07,1.53959e-07,1.05501e-07,7.52319e-08
1.96164e-05,1.29392e-05,8.14484e-06,4.95283e-06,3.19953e-06,2.16445e-06,1.33628e-06,8.18438e-07,5.90065e-07,4.47537e-07,2.92099e-07,1.67324e-07,9.95642e-08,6.62976e-08
6.49583e-05,4.21944e-05,2.53816e-05,1.45048e-05,9.14145e-06,6.19806e-06,3.89125e-06,2.31488e-06,1.51057e-06,1.05778e-06,6.71173e-07,4.11153e-07,2.73208e-07,1.92726e-07
6.04170e-05,3.93154e-05,2.37120e-05,1.35914e-05,8.58303e-06,5.82676e-06,3.66293e-06,2.18583e-06,1.43374e-06,1.00863e-06,6.42418e-07,3.93967e-07,2.61674e-07,1.84741e-07
6.73834e-05,4.35287e-05,2.60242e-05,1.47909e-05,9.28454e-06,6.27727e-06,3.93154e-06,2.33491e-06,1.52188e-06,1.06510e-06,6.75891e-07,4.14480e-07,2.75775e-07,1.94769e-07
7.95217e-05,5.03846e-05,2.95320e-05,1.65235e-05,1.02457e-05,6.86214e-06,4.26070e-06,2.50716e-06,1.61697e-06,1.12164e-06,7.06101e-07,4.31042e-07,2.86115e-07,2.01464e-07
5.83343e-05,3.76794e-05,2.25050e-05,1.27712e-05,8.01529e-06,5.42463e-06,3.40674e-06,2.03244e-06,1.33063e-06,9.35558e-07,5.98225e-07,3.70527e-07,2.48700e-07,1.76804e-07
5.95489e-05,3.87013e-05,2.33005e-05,1.33277e-05,8.40198e-06,5.69645e-06,3.57718e-06,2.13431e-06,1.40115e-06,9.86999e-07,6.29994e-07,3.87361e-07,2.57839e-07,1.82364e-07
6.28258e-05,4.10241e-05,2.48312e-05,1.42775e-05,9.04115e-06,6.15261e-06,3.87823e-06,2.31991e-06,1.52388e-06,1.07319e-06,6.84646e-07,4.20808e-07,2.80104e-07,1.98040e-07
6.14590e-05,4.03855e-05,2.46999e-05,1.43573e-05,9.11693e-06,6.18513e-06,3.86682e-06,2.30231e-06,1.52354e-06,1.07984e-06,6.86224e-07,4.13060e-07,2.68067e-07,1.86778e-07
5.94974e-05,3.87176e-05,2.33460e-05,1.33754e-05,8.44454e-06,5.73258e-06,3.60453e-06,2.15211e-06,1.41246e-06,9.94394e-07,6.34235e-07,3.89729e-07,2.59333e-07,1.83338e-07
5.85512e-05,3.82860e-05,2.32610e-05,1.34617e-05,8.57387e-06,5.86254e-06,3.71474e-06,2.23215e-06,1.46951e-06,1.03566e-06,6.60415e-07,4.05109e-07,2.69015e-07,1.89769e-07
5.92039e-05,3.85356e-05,2.32443e-05,1.33233e-05,8.41544e-06,5.71525e-06,3.59569e-06,2.14845e-06,1.41108e-06,9.94058e-07,6.34548e-07,3.90275e-07,2.59900e-07,1.83868e-07
5.98453e-05,3.91339e-05,2.37391e-05,1.36842e-05,8.67832e-06,5.90912e-06,3.72354e-06,2.22338e-06,1.45684e-06,1.02313e-06,6.49906e-07,3.97321e-07,2.63245e-07,1.85424e-07
5.94538e-05,3.87204e-05,2.33791e-05,1.34200e-05,8.48737e-06,5.76967e-06,3.63248e-06,2.16985e-06,1.42326e-06,1.00084e-06,6.37021e-07,3.90421e-07,2.59270e-07,1.83022e-07
5.94996e-05,3.87183e-05,2.33458e-05,1.33749e-05,8.44408e-06,5.73217e-06,3.60421e-06,2.15187e-06,1.41226e-06,9.94226e-07,6.34112e-07,3.89647e-07,2.59276e-07,1.83295e-07
5.98904e-05,3.89286e-05,2.34309e-05,1.33892e-05,8.43054e-06,5.70764e-06,3.57536e-06,2.12433e-06,1.38802e-06,9.73364e-07,6.17658e-07,3.77460e-07,2.50044e-07,1.76144e-07
5.93746e-05,3.86288e-05,2.32860e-05,1.33374e-05,8.41910e-06,5.71472e-06,3.59306e-06,2.14512e-06,1.40771e-06,9.90971e-07,6.32064e-07,3.88462e-07,2.58545e-07,1.82809e-07
6.07923e-05,3.97293e-05,2.40681e-05,1.38349e-05,8.73907e-06,5.92057e-06,3.69843e-06,2.17863e-06,1.40788e-06,9.76355e-07,6.10456e-07,3.67879e-07,2.41852e-07,1.69917e-07
5.73160e-05,3.69002e-05,2.19822e-05,1.24548e-05,7.79844e-06,5.26239e-06,3.29085e-06,1.95367e-06,1.27429e-06,8.92847e-07,5.67589e-07,3.48698e-07,2.32266e-07,1.64185e-07
4.58525e-05,2.89759e-05,1.72975e-05,1.01847e-05,6.67460e-06,4.70591e-06,3.10764e-06,1.95342e-06,1.32516e-06,9.52126e-07,6.17611e-07,3.82570e-07,2.55032e-07,1.80320e-07
5.92186e-05,3.85163e-05,2.32024e-05,1.32785e-05,8.38051e-06,5.69031e-06,3.58007e-06,2.13727e-06,1.40054e-06,9.84588e-07,6.27657e-07,3.86186e-07,2.57468e-07,1.82175e-07
5.86589e-05,3.82416e-05,2.31172e-05,1.32792e-05,8.39604e-06,5.70309e-06,3.58689e-06,2.14430e-06,1.41154e-06,9.96386e-07,6.36554e-07,3.90906e-07,2.59697e-07,1.83518e-07
5.94912e-05,3.87144e-05,2.33452e-05,1.33756e-05,8.44472e-06,5.73253e-06,3.60429e-06,2.15194e-06,1.41247e-06,9.94480e-07,6.34301e-07,3.89731e-07,2.59298e-07,1.83300e-07
4.44788e-05,2.84651e-05,1.69825e-05,9.69449e-06,6.05385e-06,4.04147e-06,2.47863e-06,1.45170e-06,9.53983e-07,6.72583e-07,4.21657e-07,2.47380e-07,1.56102e-07,1.06782e-07
2.20925e-05,1.23931e-05,6.36015e-06,3.21176e-06,1.82133e-06,1.13090e-06,6.56170e-07,3.65922e-07,2.23934e-07,1.48795e-07,8.98867e-08,5.29821e-08,3.40153e-08,2.32938e-08
2.36155e-05,1.34394e-05,7.02523e-06,3.60787e-06,2.07749e-06,1.30712e-06,7.67324e-07,4.31182e-07,2.65515e-07,1.77106e-07,1.07084e-07,6.29715e-08,4.03514e-08,2.75729e-08
3.07468e-05,1.83503e-05,1.01239e-05,5.41935e-06,3.23043e-06,2.08922e-06,1.25113e-06,7.08582e-07,4.38950e-07,2.93355e-07,1.76291e-07,1.02364e-07,6.49738e-08,4.40248e-08
2.64625e-05,1.51361e-05,7.96031e-06,4.10978e-06,2.37913e-06,1.50447e-06,8.87716e-07,5.01229e-07,3.10149e-07,2.07765e-07,1.26228e-07,7.46003e-08,4.80452e-08,3.29872e-08
2.15840e-05,1.17441e-05,5.80032e-06,2.83531e-06,1.55936e-06,9.42133e-07,5.34393e-07,2.94277e-07,1.77953e-07,1.17318e-07,7.07889e-08,4.19194e-08,2.69546e-08,1.84780e-08
3.92977e-05,2.39785e-05,1.35753e-05,7.44779e-06,4.54961e-06,3.01201e-06,1.85386e-06,1.08276e-06,6.90807e-07,4.73909e-07,2.94127e-07,1.76682e-07,1.15553e-07,8.03547e-08
2.97597e-05,1.71109e-05,9.03693e-06,4.66636e-06,2.70011e-06,1.70554e-06,1.00249e-06,5.62347e-07,3.46019e-07,2.30586e-07,1.39004e-07,8.14118e-08,5.20369e-08,3.55015e-08
2.70942e-05,1.58841e-05,8.55176e-06,4.45419e-06,2.58670e-06,1.63354e-06,9.52670e-07,5.25877e-07,3.19032e-07,2.09922e-07,1.24383e-07,7.16059e-08,4.52298e-08,3.05911e-08
2.35797e-05,1.34219e-05,7.01824e-06,3.60558e-06,2.07697e-06,1.30730e-06,7.67806e-07,4.31701e-07,2.65989e-07,1.77518e-07,1.07409e-07,6.32129e-08,4.05371e-08,2.77197e-08
2.77140e-05,1.60186e-05,8.52331e-06,4.43851e-06,2.58962e-06,1.64865e-06,9.78037e-07,5.53987e-07,3.43875e-07,2.30872e-07,1.40398e-07,8.29469e-08,5.34263e-08,3.66821e-08
2.30352e-05,1.32697e-05,7.07589e-06,3.72669e-06,2.19650e-06,1.41059e-06,8.46275e-07,4.84633e-07,3.02688e-07,2.03874e-07,1.24223e-07,7.33234e-08,4.70940e-08,3.22132e-08
2.35563e-05,1.34045e-05,7.00683e-06,3.59888e-06,2.07268e-06,1.30437e-06,7.65989e-07,4.30662e-07,2.65337e-07,1.77080e-07,1.07147e-07,6.30627e-08,4.04420e-08,2.76551e-08
2.99043e-05,1.72343e-05,9.12884e-06,4.72617e-06,2.74075e-06,1.73422e-06,1.02066e-06,5.72625e-07,3.52129e-07,2.34377e-07,1.40926e-07,8.22143e-08,5.23348e-08,3.55463e-08
2.48847e-05,1.45937e-05,7.90871e-06,4.18316e-06,2.46527e-06,1.57784e-06,9.35912e-07,5.25634e-07,3.22644e-07,2.13871e-07,1.27411e-07,7.33577e-08,4.61700e-08,3.10452e-08
2.35978e-05,1.34293e-05,7.01993e-06,3.60518e-06,2.07596e-06,1.30616e-06,7.66768e-07,4.30874e-07,2.65327e-07,1.76981e-07,1.07008e-07,6.29270e-08,4.03226e-08,2.75531e-08
2.40834e-05,1.36421e-05,7.05913e-06,3.56062e-06,2.00631e-06,1.23211e-06,6.98468e-07,3.75213e-07,2.21093e-07,1.41750e-07,8.17777e-08,4.61503e-08,2.87879e-08,1.93985e-08
2.16547e-05,1.17580e-05,5.72588e-06,2.70343e-06,1.42840e-06,8.27943e-07,4.46413e-07,2.35870e-07,1.40166e-07,9.27512e-08,5.78847e-08,3.65148e-08,2.49763e-08,1.81255e-08
2.31477e-05,1.30088e-05,6.69354e-06,3.38810e-06,1.92369e-06,1.19460e-06,6.92025e-07,3.84272e-07,2.33921e-07,1.54535e-07,9.25371e-08,5.39606e-08,3.42978e-08,2.32709e-08
2.34265e-05,1.33010e-05,6.93235e-06,3.54999e-06,2.03826e-06,1.27885e-06,7.48421e-07,4.19235e-07,2.57345e-07,1.71172e-07,1.03153e-07,6.04496e-08,3.86053e-08,2.62977e-08
2.26771e-05,1.29952e-05,6.85666e-06,3.55575e-06,2.06728e-06,1.31266e-06,7.78594e-07,4.42222e-07,2.75101e-07,1.85130e-07,1.13078e-07,6.71687e-08,4.34358e-08,2.99181e-08
2.58147e-05,1.48377e-05,7.84549e-06,4.06585e-06,2.36153e-06,1.49746e-06,8.85266e-07,5.00172e-07,3.09685e-07,2.07495e-07,1.25964e-07,7.43194e-08,4.77948e-08,3.27675e-08
2.26963e-05,1.30520e-05,6.91043e-06,3.59036e-06,2.09177e-06,1.33099e-06,7.90897e-07,4.49951e-07,2.80535e-07,1.89200e-07,1.15863e-07,6.90225e-08,4.47749e-08,3.09377e-08
1.08727e-05,6.46864e-06,3.54580e-06,1.88569e-06,1.12536e-06,7.32753e-07,4.45227e-07,2.59063e-07,1.65762e-07,1.14348e-07,7.15747e-08,4.33441e-08,2.84699e-08,1.98753e-08
8.37243e-05,5.14300e-05,2.90824e-05,1.57592e-05,9.55042e-06,6.30436e-06,3.88709e-06,2.29979e-06,1.49924e-06,1.05326e-06,6.75815e-07,4.21125e-07,2.83583e-07,2.01787e-07
5.34169e-05,3.51820e-05,2.14924e-05,1.24659e-05,7.95676e-06,5.45305e-06,3.46414e-06,2.08431e-06,1.37127e-06,9.66018e-07,6.17136e-07,3.80632e-07,2.54378e-07,1.80219e-07
2.12147e-05,1.27316e-05,6.96608e-06,3.61610e-06,2.08895e-06,1.30957e-06,7.49107e-07,4.00602e-07,2.36174e-07,1.50849e-07,8.48024e-08,4.53595e-08,2.67315e-08,1.71132e-08
1.87962e-05,1.16944e-05,6.69050e-06,3.63769e-06,2.19340e-06,1.42900e-06,8.53153e-07,4.73879e-07,2.86129e-07,1.85525e-07,1.05877e-07,5.74120e-08,3.42034e-08,2.18251e-08
3.65079e-05,2.07505e-05,1.07639e-05,5.41953e-06,3.04015e-06,1.85494e-06,1.03911e-06,5.47549e-07,3.15348e-07,1.96897e-07,1.08474e-07,5.71454e-08,3.29719e-08,2.04973e-08
1.40242e-05,8.35985e-06,4.52057e-06,2.30557e-06,1.30747e-06,8.04340e-07,4.47732e-07,2.29681e-07,1.28582e-07,7.76021e-08,3.99427e-08,1.89270e-08,9.70360e-09,5.26726e-09
1.45070e-05,8.70397e-06,4.74573e-06,2.44329e-06,1.40014e-06,8.71019e-07,4.92238e-07,2.56934e-07,1.45974e-07,8.93689e-08,4.71725e-08,2.33191e-08,1.26496e-08,7.33583e-09
1.50125e-05,9.07108e-06,4.99159e-06,2.59804e-06,1.50702e-06,9.49833e-07,5.46769e-07,2.92334e-07,1.70253e-07,1.07053e-07,5.91574e-08,3.13434e-08,1.84143e-08,1.16210e-08
2.16172e-05,1.33654e-05,7.67192e-06,4.21319e-06,2.52180e-06,1.60845e-06,9.27410e-07,5.13660e-07,3.31908e-07,2.31762e-07,1.39714e-07,7.47005e-08,4.17882e-08,2.62309e-08
1.85347e-05,1.18070e-05,6.93095e-06,3.85107e-06,2.36043e-06,1.55618e-06,9.37748e-07,5.23544e-07,3.17221e-07,2.05993e-07,1.17367e-07,6.32907e-08,3.74904e-08,2.37877e-08
1.43831e-05,8.63845e-06,4.71688e-06,2.43328e-06,1.39779e-06,8.72032e-07,4.95089e-07,2.60378e-07,1.49363e-07,9.24999e-08,4.98324e-08,2.54263e-08,1.43207e-08,8.66821e-09
1.35970e-05,8.21478e-06,4.54657e-06,2.40434e-06,1.42067e-06,9.12889e-07,5.40191e-07,2.99446e-07,1.80626e-07,1.17208e-07,6.72469e-08,3.68226e-08,2.21236e-08,1.42183e-08
1.94476e-05,1.18269e-05,6.57501e-06,3.46866e-06,2.03650e-06,1.29702e-06,7.56052e-07,4.11236e-07,2.44721e-07,1.57263e-07,8.92963e-08,4.85558e-08,2.91174e-08,1.87510e-08
1.41097e-05,8.48070e-06,4.64166e-06,2.40870e-06,1.39659e-06,8.82474e-07,5.13112e-07,2.81608e-07,1.70617e-07,1.12595e-07,6.74785e-08,3.98445e-08,2.59575e-08,1.80284e-08
1.43894e-05,8.63849e-06,4.71393e-06,2.42973e-06,1.39449e-06,8.69141e-07,4.92777e-07,2.58674e-07,1.48075e-07,9.14951e-08,4.91134e-08,2.49324e-08,1.39622e-08,8.39763e-09
1.69541e-05,9.83688e-06,4.92584e-06,2.08709e-06,8.71976e-07,3.14626e-07,-1.32405e-08,-1.37696e-07,-1.46968e-07,-1.25453e-07,-8.55120e-08,-4.70469e-08,-2.47577e-08,-1.23351e-08
1.42942e-05,8.26127e-06,4.18638e-06,1.88136e-06,8.93664e-07,4.33519e-07,1.50480e-07,2.21976e-08,-1.12082e-08,-1.49716e-08,-7.22100e-09,1.80856e-09,5.48095e-09,6.29578e-09
1.44082e-05,8.65677e-06,4.73110e-06,2.44524e-06,1.40845e-06,8.81718e-07,5.03613e-07,2.67513e-07,1.55284e-07,9.73898e-08,5.34359e-08,2.77652e-08,1.57584e-08,9.47249e-09
1.33594e-05,7.96113e-06,4.29899e-06,2.18699e-06,1.23825e-06,7.61278e-07,4.23661e-07,2.16762e-07,1.20393e-07,7.19583e-08,3.66118e-08,1.72055e-08,8.78155e-09,4.71275e-09
1.46028e-05,8.71537e-06,4.70699e-06,2.38327e-06,1.33543e-06,8.07556e-07,4.34148e-07,2.07478e-07,1.04454e-07,5.45822e-08,2.06466e-08,4.69929e-09,-4.53098e-10,-1.90556e-09
1.25201e-05,7.39534e-06,3.94642e-06,1.98008e-06,1.10514e-06,6.69635e-07,3.65475e-07,1.82162e-07,9.80680e-08,5.65606e-08,2.70598e-08,1.14999e-08,5.06830e-09,2.14957e-09
1.57268e-05,9.74928e-06,5.54496e-06,2.99138e-06,1.79177e-06,1.16113e-06,6.89416e-07,3.81297e-07,2.29799e-07,1.49012e-07,8.52861e-08,4.65760e-08,2.79950e-08,1.80409e-08
1.61964e-05,9.83389e-06,5.45091e-06,2.86317e-06,1.67433e-06,1.06264e-06,6.16865e-07,3.34037e-07,1.98018e-07,1.26847e-07,7.17687e-08,3.89181e-08,2.33191e-08,1.50472e-08
1.18817e-05,7.15384e-06,3.90231e-06,1.99607e-06,1.13286e-06,6.95686e-07,3.83231e-07,1.90316e-07,1.00632e-07,5.59254e-08,2.40006e-08,7.50330e-09,1.18524e-09,-1.29536e-09
9.78726e-05,7.05446e-05,4.72972e-05,2.94965e-05,1.95581e-05,1.37110e-05,8.92622e-06,5.50191e-06,3.68335e-06,2.62817e-06,1.70228e-06,1.06057e-06,7.11338e-07,5.03459e-07
-5.12322e-05,-1.68095e-05,-1.13319e-07,3.68647e-06,3.26238e-06,2.44758e-06,1.66632e-06,1.04011e-06,6.84657e-07,4.78012e-07,3.03329e-07,1.86026e-07,1.23294e-07,8.65949e-08
1.43279e-04,9.81208e-05,6.28871e-05,3.80572e-05,2.47515e-05,1.71020e-05,1.09595e-05,6.64528e-06,4.38897e-06,3.09912e-06,1.98544e-06,1.22585e-06,8.17171e-07,5.75817e-07
1.05474e-04,7.49760e-05,4.97639e-05,3.08803e-05,2.03951e-05,1.42490e-05,9.24362e-06,5.67622e-06,3.78679e-06,2.69432e-06,1.73992e-06,1.08124e-06,7.23850e-07,5.11616e-07
9.55132e-05,6.87397e-05,4.60576e-05,2.87314e-05,1.90525e-05,1.33559e-05,8.69413e-06,5.35752e-06,3.58532e-06,2.55729e-06,1.65567e-06,1.03110e-06,6.91350e-07,4.89186e-07
8.87308e-05,6.55730e-05,4.50178e-05,2.85514e-05,1.90684e-05,1.34119e-05,8.75898e-06,5.41235e-06,3.62804e-06,2.59068e-06,1.67956e-06,1.04740e-06,7.03021e-07,4.97894e-07
9.49905e-05,6.81127e-05,4.54083e-05,2.81646e-05,1.86054e-05,1.30168e-05,8.47417e-06,5.24330e-06,3.53139e-06,2.53552e-06,1.65557e-06,1.03915e-06,6.99923e-07,4.96595e-07
9.63910e-05,6.94851e-05,4.66104e-05,2.91060e-05,1.93330e-05,1.35760e-05,8.85347e-06,5.46518e-06,3.66231e-06,2.61488e-06,1.69490e-06,1.05682e-06,7.09412e-07,5.02495e-07
1.07324e-04,7.15204e-05,4.47020e-05,2.69735e-05,1.79762e-05,1.28214e-05,8.52333e-06,5.34991e-06,3.61154e-06,2.58605e-06,1.67890e-06,1.04712e-06,7.03015e-07,4.97973e-07
9.56266e-05,6.89542e-05,4.62672e-05,2.88947e-05,1.91899e-05,1.34727e-05,8.78437e-06,5.42167e-06,3.63280e-06,2.59365e-06,1.68103e-06,1.04808e-06,7.03462e-07,4.98217e-07
1.12205e-04,7.82590e-05,5.00691e-05,2.98373e-05,1.94984e-05,1.36411e-05,8.84934e-06,5.43599e-06,3.64068e-06,2.60012e-06,1.68358e-06,1.04830e-06,7.03591e-07,4.98414e-07
9.20144e-05,6.65154e-05,4.50130e-05,2.85892e-05,1.93315e-05,1.37926e-05,9.14300e-06,5.69917e-06,3.81241e-06,2.70349e-06,1.73095e-06,1.06498e-06,7.09617e-07,5.00651e-07
9.55629e-05,6.88906e-05,4.62091e-05,2.88457e-05,1.91485e-05,1.34376e-05,8.75654e-06,5.40117e-06,3.61753e-06,2.58214e-06,1.67348e-06,1.04375e-06,7.01063e-07,4.96993e-07
9.87319e-05,7.04879e-05,4.66844e-05,2.88246e-05,1.90899e-05,1.34090e-05,8.74588e-06,5.39956e-06,3.62051e-06,2.58637e-06,1.67683e-06,1.04559e-06,7.01962e-07,4.97257e-07
9.50833e-05,6.86548e-05,4.61832e-05,2.89579e-05,1.93066e-05,1.35987e-05,8.89261e-06,5.49289e-06,3.67312e-06,2.61424e-06,1.68622e-06,1.04647e-06,7.00919e-07,4.96064e-07
9.48791e-05,6.85167e-05,4.60494e-05,2.88120e-05,1.91704e-05,1.34847e-05,8.81665e-06,5.46229e-06,3.67355e-06,2.63179e-06,1.71388e-06,1.07438e-06,7.24432e-07,5.15006e-07
9.56340e-05,6.89548e-05,4.62646e-05,2.88915e-05,1.91868e-05,1.34699e-05,8.78205e-06,5.41993e-06,3.63146e-06,2.59260e-06,1.68027e-06,1.04756e-06,7.03083e-07,4.97930e-07
9.37093e-05,6.73503e-05,4.50600e-05,2.80803e-05,1.86223e-05,1.30658e-05,8.52352e-06,5.27235e-06,3.54248e-06,2.53622e-06,1.65017e-06,1.03314e-06,6.95656e-07,4.93939e-07
9.61157e-05,6.91941e-05,4.63485e-05,2.88927e-05,1.91540e-05,1.34235e-05,8.73134e-06,5.37282e-06,3.59049e-06,2.55764e-06,1.65309e-06,1.02792e-06,6.88721e-07,4.87284e-07
7.09128e-05,5.32539e-05,3.85696e-05,2.65232e-05,1.87483e-05,1.36824e-05,9.18499e-06,5.72973e-06,3.82149e-06,2.70240e-06,1.72800e-06,1.06336e-06,7.08518e-07,4.99881e-07
4.69432e-06,6.40941e-06,6.01976e-06,4.21153e-06,2.68555e-06,1.74230e-06,1.06491e-06,6.46223e-07,4.41391e-07,3.25064e-07,2.19727e-07,1.40428e-07,9.32150e-08,6.43519e-08
9.48114e-05,6.84601e-05,4.59915e-05,2.87502e-05,1.91095e-05,1.34264e-05,8.76279e-06,5.41490e-06,3.63227e-06,2.59583e-06,1.68466e-06,1.05189e-06,7.06892e-07,5.01151e-07
7.37898e-05,5.34823e-05,3.57303e-05,2.19546e-05,1.43595e-05,9.99708e-06,6.54467e-06,4.15064e-06,2.89039e-06,2.14326e-06,1.45559e-06,9.45851e-07,6.49851e-07,4.66579e-07
9.45953e-05,6.83831e-05,4.59950e-05,2.87746e-05,1.91250e-05,1.34323e-05,8.76110e-06,5.40879e-06,3.62468e-06,2.58807e-06,1.67758e-06,1.04603e-06,7.02142e-07,4.97318e-07
4.92471e-05,2.92339e-05,1.58776e-05,8.21593e-06,4.68383e-06,2.87395e-06,1.58647e-06,8.05217e-07,4.52709e-07,2.82307e-07,1.63776e-07,1.00340e-07,7.08291e-08,5.38527e-08
1.42137e-05,8.57928e-06,4.71646e-06,2.45232e-06,1.41931e-06,8.91595e-07,5.10425e-07,2.70927e-07,1.56777e-07,9.78968e-08,5.33648e-08,2.76425e-08,1.58120e-08,9.69263e-09
4.76853e-05,2.96015e-05,1.69798e-05,9.32461e-06,5.67883e-06,3.73817e-06,2.27141e-06,1.30146e-06,8.17633e-07,5.54073e-07,3.39062e-07,2.01447e-07,1.31116e-07,9.10545e-08
4.38262e-05,2.88257e-05,1.77628e-05,1.04743e-05,6.72545e-06,4.60129e-06,2.90734e-06,1.76164e-06,1.19009e-06,8.56775e-07,5.49988e-07,3.30403e-07,2.12581e-07,1.47333e-07
4.57041e-05,2.83593e-05,1.62850e-05,8.97691e-06,5.49217e-06,3.63316e-06,2.22344e-06,1.28525e-06,8.13245e-07,5.54091e-07,3.40894e-07,2.03186e-07,1.32342e-07,9.18441e-08
4.36881e-05,2.71591e-05,1.56140e-05,8.60237e-06,5.25720e-06,3.47293e-06,2.12059e-06,1.22259e-06,7.72472e-07,5.26075e-07,3.23910e-07,1.93615e-07,1.26607e-07,8.82433e-08
4.44291e-05,2.74534e-05,1.56551e-05,8.54176e-06,5.17107e-06,3.38603e-06,2.04567e-06,1.16622e-06,7.30564e-07,4.94662e-07,3.03297e-07,1.81272e-07,1.18856e-07,8.31819e-08
6.14863e-05,3.90178e-05,2.29425e-05,1.28935e-05,8.01674e-06,5.37412e-06,3.33182e-06,1.94888e-06,1.24614e-06,8.56345e-07,5.31862e-07,3.19926e-07,2.10064e-07,1.46773e-07
4.64260e-05,2.85425e-05,1.62376e-05,8.88976e-06,5.40711e-06,3.55909e-06,2.16771e-06,1.24841e-06,7.88048e-07,5.36319e-07,3.30039e-07,1.97113e-07,1.28718e-07,8.96246e-08
4.42686e-05,2.76258e-05,1.59716e-05,8.86303e-06,5.45482e-06,3.62694e-06,2.23159e-06,1.29624e-06,8.22990e-07,5.61848e-07,3.45953e-07,2.05991e-07,1.33946e-07,9.27908e-08
4.58453e-05,2.88182e-05,1.67680e-05,9.33299e-06,5.75343e-06,3.82832e-06,2.35442e-06,1.36611e-06,8.67659e-07,5.93166e-07,3.66467e-07,2.19530e-07,1.43745e-07,1.00252e-07
